created_at,full_text,sentiment,compound
Sat May 31 16:13:53 +0000 2025,"This week at State, we recognize the sacrifice of our Nation's fallen heroes on Memorial Day, @SecRubio announces new visa policies that put America first, we welcome @USAmbTurkiye Barrack as @POTUS's Special Envoy to Syria, and we warn U.S. citizens against travel to Venezuela.",positive,0.7269
Sat May 31 16:13:43 +0000 2025,"From day one, President Trump understood Alaska’s immense potential to support the U.S. with secure, reliable, and AFFORDABLE energy.   President Trump’s, “UNLEASHING ALASKA’s EXTRAORDINARY RESOURCE POTENTIAL”, frees Alaska from suffocating regulations and ushers in a new era of…",positive,0.8126
Sat May 31 16:13:35 +0000 2025,DJ is a fighter and we are so proud to stand with him!,positive,0.708
Sat May 31 16:13:34 +0000 2025,"The Director and I have been using social media to highlight samples of the investigative work, crimes against children initiatives, counter-intelligence operations, and counter-terrorism initiatives, but I want to make sure we highlight some of the other important cultural…",positive,0.8555
Sat May 31 16:13:28 +0000 2025,"The Tax Cuts and Jobs Act created Opportunity Zones – which have lifted 1 million people out of poverty and spurred nearly $90 billion of investment in historically forgotten communities.  If we fail to pass @POTUS' Big Beautiful Bill, Opportunity Zones will disappear and…",negative,-0.0772
Sat May 31 16:13:24 +0000 2025,"The Trump Administration is not playing games with the lives and safety of our ICE officers. People doxxing our officers and impeding ICE operations are siding with vicious cartels, human traffickers, and violent criminals.  President Trump campaigned on immigration enforcement,…",negative,-0.8356
Sat May 31 16:13:14 +0000 2025,"This week's AGtions w/ a bear-y special twist 🐻:  📢Wildfire Awareness Month wrapped, underscoring continued wildfire safety efforts 🪵Unleashed the National Forest Active Management Strategy for responsible timber production &amp; sustainable harvesting 🥛Secured a big trade win w/…",positive,0.9231
Sat May 31 16:13:06 +0000 2025,The Golden Age of American energy has begun!,positive,0.3382
Sat May 31 16:13:04 +0000 2025,"860 pounds. 19 bales. $13.65 million in cocaine. Stopped by one unified #team.  On May 25, the Arleigh Burke-class guided-missile destroyer USS Gravely (DDG 107) and a U.S. Coast Guard Law Enforcement Detachment (LEDET) seized an estimated 860 pounds of illegal drugs from a…",negative,-0.8126
Sat May 31 16:12:56 +0000 2025,"""CENSORSHIP OF AMERICANS"": @DNIGabbard declassifies documents showing how the Biden administration targeted COVID dissenters",neutral,0.0
Sat May 31 16:12:38 +0000 2025,We’re cutting the bureaucracy and wasteful spending at the @StateDept.  @POTUS was clear: the State Department should ALWAYS serve the interests of our great country.,positive,0.802
Sat May 31 16:12:33 +0000 2025,Transitioning out of the service is too hard for too many people. We have to do a better job of getting Veterans the resources they need before they leave the military.,positive,0.3182
Sat May 31 16:12:30 +0000 2025,"When we first started talking about DOGE in October, we knew that dismantling the administrative state wouldn’t be easy.  @elonmusk has been a fearless leader in slashing wasteful spending, fraud, and abuse. DOGE isn’t going anywhere and together we will balance the budget of the…",negative,-0.6486
Sat May 31 16:12:13 +0000 2025,"""Lead me, follow me, or get out of my way.” — Gen. George S. Patton’s relentless drive changed WWII forever. ⚔️  Watch how his bold moves turned the tide at the Battle of the Bulge.   #Army250",positive,0.0516
Sat May 31 16:12:08 +0000 2025,"Marines and sailors assigned to @1st_Marine_Div sharpen their skills in water survival advanced qualifications, mastering emergency activation, rescue scenarios and risk mitigation.",positive,0.1531
Sat May 31 16:00:09 +0000 2025,MAGA MOMENTUM  📈 Consumer Confidence High 🏡 Home Sales Surge 🇺🇸 Majority: America on Right Track 🍬 MAHA Skittles Win ⚛️ Gold Standard of Science 🎓 West Point 🎖️ Memorial Day 📉 Cancelling Harvard Contracts 🤖 DOGE Wins 🏗️ $14B Steel Deal &amp; 70K Jobs  @PressSec’s MAGA Minute ⬇️,positive,0.875
Fri May 30 23:38:54 +0000 2025,THE DOGEFATHER 🇺🇸 @elonmusk,neutral,0.0
Fri May 30 23:07:56 +0000 2025,"In honor of National Foster Care Month, the White House welcomed foster and adoptive families for tours and a viewing of the President’s Marine One departure on the South Lawn. #BeBest #FosteringTheFuture",positive,0.8316
Fri May 30 23:01:33 +0000 2025,".@POTUS: ""The men and women here today, they work every day to keep America powerful and strong. And for decades, you watched as one globalist politician after the next sold you out... but now, you finally have a president who's working for you and fighting for you.""",negative,-0.0516
Fri May 30 23:01:28 +0000 2025,"U.S. Steel Irvin Works Plant Manager Don German: ""I'm a first-generation U.S. Steel worker ... I thank you from the bottom of my heart.""",positive,0.3612
Fri May 30 22:51:13 +0000 2025,"The Department of Government Efficiency (D.O.G.E.) is VICTORIOUS in slashing waste, fraud, and abuse!  Thank you, @ElonMusk. 🇺🇸",negative,-0.8478
Fri May 30 22:50:38 +0000 2025,"‘Under our leadership, we are making it RICHER, STRONGER, and MORE POWERFUL than ever before.’ - President Donald J. Trump",positive,0.919
Fri May 30 22:37:56 +0000 2025,"'The future for American Workers is only getting brighter... we are on the verge of passing the largest working-class tax cuts in American history...   Our One, Big, Beautiful Bill will keep income taxes at the current rates, &amp; deliver NO TAX ON TIPS &amp; NO TAX ON OVERTIME.' @POTUS",negative,-0.4881
Fri May 30 22:29:48 +0000 2025,"'Now, you finally have a president who is working and fighting for YOU.' - President Donald J. Trump 🇺🇸🇺🇸",negative,-0.3612
Fri May 30 22:28:15 +0000 2025,"TRUMP PROTECTS AMERICAN STEEL 🇺🇸  ""We are going to be imposing a 25% increase. We're going to bring it from 25% to 50%—the tariffs on steel into the United States of America—which will even further secure the steel industry in the United States."" –President Donald J. Trump 🇺🇸",positive,0.8986
Fri May 30 22:27:59 +0000 2025,".@POTUS: “As part of this monumental commitment, Nippon will invest $2.2 billion to increase steel production here in the Mon Valley Works… In addition, another $7 billion to modernize steel mills, expand ore mines, and build state-of-the-art facilities in Indiana, Minnesota,…",positive,0.7351
Fri May 30 22:27:47 +0000 2025,"Pittsburgh Steelers legend and Vietnam War veteran Rocky Bleier, along with current players QB Mason Rudolph and DB Miles Killebrew, present @POTUS with a 47 Steelers jersey. ⚫️🟡🏈",negative,-0.5994
Fri May 30 22:18:51 +0000 2025,"TRUMP PROTECTS AMERICAN STEEL 🇺🇸  ""We are going to be imposing a 25% increase. We're going to bring it from 25% to 50%—the tariffs on steel into the United States of America—which will even further secure the steel industry in the United States."" –President Donald J. Trump 🇺🇸",positive,0.8986
Fri May 30 22:15:34 +0000 2025,Nippon's $14 BILLION investment will be the largest in the history of the American steel industry. 🇺🇸,neutral,0.0
Fri May 30 22:07:20 +0000 2025,"🚨 President Trump Makes MAJOR Announcement  Next week, tariffs on steel will be raised from 25% to 50% to further protect the U.S. steel industry from foreign influence and unfair competition.  AMERICA FIRST. 🇺🇸",negative,-0.128
Fri May 30 21:59:02 +0000 2025,"'When I came into office 8 yrs ago, I proclaimed a simple but crucially important principle: If you don't have STEEL, you don't have a COUNTRY...   A strong steel industry is not just a matter of dignity, prosperity, &amp; pride, it's above all a matter of NATIONAL SECURITY.' @POTUS",positive,0.6218
Fri May 30 21:50:29 +0000 2025,President Donald J. Trump in Pennsylvania on U.S. Steel Deal 🇺🇸🇺🇸  'We are here today to celebrate a BLOCKBUSTER agreement that will ensure this storied American company STAYS an American Company.',positive,0.9341
Fri May 30 21:40:57 +0000 2025,The Working Man’s President. 🇺🇸,neutral,0.0
Fri May 30 21:38:31 +0000 2025,President Trump Delivers Remarks on U.S. Steel Deal,neutral,0.0
Fri May 30 20:18:51 +0000 2025,President Trump presents @ElonMusk with a gold key to the White House for his service. 🔑🇺🇸,neutral,0.0
Fri May 30 20:15:30 +0000 2025,"THANK YOU, ELON. 🇺🇸🇺🇸  ""Elon's delivered a colossal change in the old ways of doing business in Washington... @ElonMusk's service to America has been without comparison in modern history."" –President Donald J. Trump",positive,0.4995
Fri May 30 18:23:31 +0000 2025,"🇺🇸@DOGE has saved American taxpayers $170 billion, equivalent to roughly $1,056 per taxpayer! 🇺🇸 @elonmusk",positive,0.4753
Fri May 30 17:56:44 +0000 2025,President Trump Participates in a Press Conference with Elon Musk,neutral,0.0
Fri May 30 17:47:16 +0000 2025,D.O.G.E. Is Victorious — And It's Only Getting Started. @elonmusk 🇺🇸🦅,neutral,0.0
Fri May 30 15:04:52 +0000 2025,"President Donald J. Trump’s economic agenda is working: inflation is down, income is up, and the trade deficit just fell by the largest amount on record.  Today’s economic report follows multiple robust jobs reports, below-expectation inflation reports, and a strong bump in…",positive,0.4588
Fri May 30 13:56:19 +0000 2025,"President Trump Is Delivering on His Promises - Personal Income Increased in April 🔥  @CNBC: ""They're powerful numbers — up 0.6% in January, up 0.7% in February, up 0.5% last month, up 0.8% this month. This is a GREAT four-month start to any year.""",positive,0.9068
Fri May 30 13:51:04 +0000 2025,"“To defend the national interests of the United States requires us, number one, to make sure that every dollar we spend and every action we take has to have measurable outcomes that deliver for the American people.” — @SecRubio",positive,0.7506
Fri May 30 13:34:51 +0000 2025,"We inherited the largest peace time, non-recessionary deficit in history due to the failures of the past administration.  Under @POTUS, we are working tirelessly to cut spending, grow the economy and bring America back to a sustainable fiscal path.",negative,-0.5106
Fri May 30 13:34:44 +0000 2025,In our ENERGY DOMINANCE era.,positive,0.656
Fri May 30 13:17:55 +0000 2025,U.S. Government Employee Arrested for Attempting to Provide Classified Information to Foreign Government  🔗:,negative,-0.4767
Fri May 30 13:17:37 +0000 2025,"ICE is removing illegal aliens from ALL states, communities, and worksites across this country.  If you are here illegally use the CBP Home app to self-deport. If not, you will be arrested and deported without a chance to return.",negative,-0.8146
Fri May 30 13:17:30 +0000 2025,"Deputy Spokesperson Houston recaps in After the Brief changes to visa vetting processes to bolster our national security, the Department's forthcoming reorganization, the Russia-Ukraine prisoner exchange, and our efforts to stop Iran from ever acquiring a nuclear missile.",negative,-0.5106
Fri May 30 13:17:26 +0000 2025,"Waste, fraud, and abuse is NO LONGER tolerated in Washington under @POTUS’ leadership.   We are rooting out fraud in SNAP/Food Stamps &amp; across @USDA programs - keeping our promise to taxpayers. 🤝",negative,-0.9454
Fri May 30 13:17:14 +0000 2025,"Contracts Update!  Over the last 3 days, agencies terminated 160 wasteful contracts with a ceiling value of $283M and savings of $145M, including a $67k Dept. of Treasury ""Executive Coaching"" consulting contract for “executive high potential managers”.",positive,0.5411
Fri May 30 11:35:21 +0000 2025,"The President’s trade agenda is here to stay. Virtually every nations is ready to strike deals, and we will restore lasting economic prosperity with every tool at our disposal.",positive,0.4939
Fri May 30 01:59:01 +0000 2025,Vice President Vance on government overregulation of crypto:  “What you shouldn't have is a dictatorial government that tells certain industries they're not allowed to do what they need to do. You've got to let people make these decisions on their own.”,positive,0.2732
Fri May 30 01:09:57 +0000 2025,"""I am having a Press Conference tomorrow at 1:30 P.M. EST, with @ElonMusk, at the Oval Office. This will be his last day, but not really, because he will, always, be with us, helping all the way. Elon is terrific! See you tomorrow at the White House."" –President Donald J. Trump…",positive,0.8043
Thu May 29 23:56:31 +0000 2025,President Trump asked me to go to Israel and meet with Prime Minister @Netanyahu. We had a candid conversation on @POTUS Trump’s commitment to peace in the region and his resolve that Iran must never obtain or develop nuclear weapons.  In the aftermath of the horrific terrorist…,positive,0.1027
Thu May 29 23:56:26 +0000 2025,"You don’t need titanium dioxide to make rainbows.  Mars has announced the removal of titanium dioxide from Skittles. I’ve long been critical of the use of harmful additives in our food, especially when companies are fully capable of producing safer versions for European markets.…",positive,0.5256
Thu May 29 23:56:15 +0000 2025,"WATCH: @DNIGabbard declassified two reports that reveal new details on how the Biden administration weaponized intelligence against Americans — labeling those who held dissenting political opinions on COVID, immigration, and the 2020 election “domestic violent extremists.”  Read…",negative,-0.2023
Thu May 29 23:56:03 +0000 2025,"Financial literacy is financial security, and financial security gives you freedom.  It’s my honor to lead the Financial Literacy Education Commission (FLEC), which met today to discuss how we can empower more citizens to become financially literate and ultimately achieve the…",positive,0.9042
Thu May 29 23:55:59 +0000 2025,"The Trump Effect:  📉Gas prices are down  💰Inflation is down 🇺🇸American spirits are high  Under the @POTUS' agenda, there is no better time to hit the road this summer and see our beautiful country!",positive,0.7088
Thu May 29 23:55:53 +0000 2025,"President Trump is rebalancing our trade agreements with the entire world, bringing in billions of dollars in tariff revenues, and finally ending our country from being ripped off.  But America cannot function if President Trump has his sensitive diplomatic and trade negotiations…",positive,0.1406
Thu May 29 23:55:50 +0000 2025,.@USDOT kicked off the summer travel season with a made-in-America Car Show 🇺🇸  To all Americans — hit the road this summer with your family and friends as we start to celebrate America’s 250th birthday.,positive,0.7783
Thu May 29 23:55:48 +0000 2025,"The American Bar Association has lost its way, and we do not believe it serves as a fair arbiter of judicial nominees.  @TheJusticeDept will no longer give the ABA the access they’ve taken for granted.",negative,-0.0516
Thu May 29 23:55:46 +0000 2025,"Administrator @SBA_Kelly is on the road for a busy day in Austin, TX meeting with small manufacturers and speaking to industry leaders about the agency’s efforts to bring back Made in America!",positive,0.5461
Thu May 29 21:28:46 +0000 2025,🚀 $7.1 TRILLION SECURED &amp; the wins keep coming!   MAKE AMERICA WEALTHY AGAIN 💸,positive,0.8924
Thu May 29 20:17:44 +0000 2025,"HASSETT: ""We're very pleased with the ruling. We expected it... @POTUS' case is ironclad... The bottom line is that President Trump's trade team has their eyes on the horizon. They understand that we've got to Make America Great Again by making trade deals fair.""",positive,0.807
Thu May 29 19:51:31 +0000 2025,"No tax on tips will save the average tipped worker ~$1,675 per year. No tax on overtime will save the average OT worker ~$1,400-$1,750 per year  These savings target workers who are more economically fragile and incentivize a robust labor supply. 2/5",positive,0.6597
Thu May 29 17:35:36 +0000 2025,"Last weekend, the Naval Academy class of 2025 celebrated their graduation.   Vice President Vance and President Trump are proud of the outstanding young men and women who serve the United States.",positive,0.9274
Thu May 29 17:35:32 +0000 2025,".@PressSec: ""We have seen, time and time again, these lower district court judges ruling against this Administration and @POTUS' basic executive authority and powers — and this Administration is fighting every single one of those battles in court.""",negative,-0.7184
Thu May 29 17:16:51 +0000 2025,"Press Secretary Karoline Leavitt Briefs Members of the Media, May 29, 2025",neutral,0.0
Thu May 29 17:07:29 +0000 2025,"Border Security is national security.  @TXMilitary Soldiers patrol the Rio Grande River conducting boat operations to prevent, deter, and interdict illegal activity at the #SouthernBorder.",positive,0.0772
Thu May 29 14:39:11 +0000 2025,Ava Moore was a patriot serving her country when she was killed by an illegal alien in a hit-and-run over Memorial Day weekend. This senseless tragedy was 100 percent preventable.  Daikerlyn Gonzalez and Maikel Perozo entered the U.S. illegally in 2023 and were released into our…,negative,-0.926
Thu May 29 14:38:34 +0000 2025,"HHS has launched a sweeping deregulation initiative to cut red tape, lower costs, and empower providers.  We want your input.   Visit  to submit ideas.",negative,-0.3612
Thu May 29 14:35:35 +0000 2025,"Yesterday, Vice President Vance shared his vision for crypto at the 2025 Bitcoin Conference:   “It's a hedge against a private sector that's increasingly willing to discriminate against consumers on the basis of their basic beliefs.”",positive,0.5267
Wed May 28 23:47:53 +0000 2025,"📊 NEC’s Kevin Hassett brought the calculators 🇺🇸 @PressSec brought the plain English  Inside the One Big Beautiful Bill: ✅ No Tax on Overtime ✅ Slashing Taxes on Social Security ✅ No Interest Tax on American Cars ✅ Universal 401(k) from Birth ✅ Build a Factory, Write It Off",positive,0.5859
Wed May 28 23:34:04 +0000 2025,"Thanks to patriots like Border Patrol agent Israel Navarro, we have the most secure border in American history.  @POTUS Trump and I are proud of our brave @CBP agents and officers who help make America safe.",positive,0.9595
Wed May 28 23:33:57 +0000 2025,Catch the full interview with @FBI @FBIDirectorKash on my #Instagram,neutral,0.0
Wed May 28 23:33:52 +0000 2025,"As we read and process reports of a new COVID strain emerging, I want you to know that we are actively investigating, in multiple field offices, the cover-up of the origin of the COVID virus, along with associated matters requiring our attention.  You deserve answers.",positive,0.0772
Wed May 28 23:33:42 +0000 2025,"The U.S. will begin revoking visas of Chinese students, including those with connections to the Chinese Communist Party or studying in critical fields.",positive,0.1027
Wed May 28 23:33:38 +0000 2025,"Germany’s new government recognizes the urgency of the world’s current challenges and is meeting it with action. Today, I welcomed Foreign Minister @JoWadephul to Washington. Germany is stepping up: boosting defense, containing destabilizing actions from Beijing, and supporting…",positive,0.6808
Wed May 28 23:33:35 +0000 2025,Small businesses finally have a fighter in the White House who won’t keep allowing unfair trade practices to crush their industries and outsource their jobs.  They know they can win with a level playing field – ESPECIALLY combined with tax cuts and deregulation.,positive,0.0772
Wed May 28 23:33:29 +0000 2025,".@SecretaryTurner is in Erie, PA today – one of the original target areas for Opportunity Zone development – to meet with local officials and stakeholders to discuss Opportunity Zones and the economic development they have brought to the area.",positive,0.7845
Wed May 28 23:33:27 +0000 2025,"On top of DOGE cuts, the One Big Beautiful Bill will generate $1.6T in savings, create 1M Main Street jobs, and drive $750B in economic activity.  Not only is this Admin reining in government – it's driving historic new growth and prosperity for small businesses.",positive,0.802
Wed May 28 23:33:26 +0000 2025,"Thanks for having me! Veterans’ concerns and feedback are guiding our efforts to improve @DeptVetAffairs performance, customer service, and convenience.",positive,0.7263
Wed May 28 21:20:03 +0000 2025,"🚨 @WHOMB Director @RussVought47 confirms that President Trump's first rescissions package — clawing back wasteful spending in USAID, foreign aid, the Corporation for Public Broadcasting, and NPR — will be sent to Congress next week.",neutral,0.0
Wed May 28 20:03:14 +0000 2025,"Border Patrol Agents aren’t just at our southern border, they also keep our northern border safe.   Thank you Border Patrol Agent Dan Bergum who has served our nation not just at @CBP, but also as a marine in Iraq. He keeps his hometown of Buffalo and our homeland safe every day.",positive,0.7615
Wed May 28 18:16:51 +0000 2025,"After four years of mistreatment and outright hostility from Democrat regulators, there's a new sheriff in town.  With President Trump, crypto finally has a champion and an ally in the White House.",positive,0.1027
Wed May 28 17:08:00 +0000 2025,".@VP: ""We want our fellow Americans to know that crypto and digital assets — and particularly Bitcoin — are part of the mainstream economy and are here to stay.""",positive,0.25
Wed May 28 17:07:55 +0000 2025,Making DC Safe Again! 🇺🇸,positive,0.4926
Wed May 28 17:07:51 +0000 2025,".@POTUS: ""Harvard is treating our country with great disrespect and all they're doing is getting in deeper... I want Harvard to be great again... How can it be great when you have Harvard announce two weeks ago that they're going to teach remedial mathematics?... How did these…",positive,0.8957
Wed May 28 17:07:34 +0000 2025,.@USAttyPirro delivers remarks upon swearing in as Interim US Attorney for DC:,negative,-0.25
Wed May 28 16:59:04 +0000 2025,"President Trump honors 101 years of the U.S. Border Patrol 💪 🇺🇸  While @POTUS is ensuring our border is more secure than ever before, every day, Border Patrol agents selflessly risk their lives to keep America safe. On this anniversary, we honor every agent for their service.",positive,0.902
Wed May 28 16:18:17 +0000 2025,President Trump Participates in a Swearing-In for the US Attorney for the District of Columbia,neutral,0.0
Wed May 28 16:17:21 +0000 2025,"Vice President JD Vance Delivers Remarks at Bitcoin 2025 Conference at  Las Vegas, NV",neutral,0.0
Wed May 28 16:06:47 +0000 2025,Veterans deserve a seamless transition from @DeptofDefense to @DeptVetAffairs. I met with @SecDef last week to sign a new agreement to improve the transition process for separating servicemembers and increase collaboration between our departments.,positive,0.8126
Wed May 28 16:06:34 +0000 2025,250 years of Army excellence — and we’re celebrating in a big way.  Thank you to the Commander in Chief for honoring our legacy with a once-in-a-lifetime parade and festival! 🇺🇸  Get the details here:  #Army250,positive,0.9633
Wed May 28 16:06:23 +0000 2025,Check out our aviators at the Coca-Cola 600!,neutral,0.0
Wed May 28 16:06:02 +0000 2025,"Today marks 101 years of the U.S. Border Patrol. From 1924 to now, our agents have kept our border secure with pride. We are honored to celebrate the past, present, and future of the Border Patrol.",positive,0.9062
Wed May 28 16:05:47 +0000 2025,TUNE IN 📺 at 12:15 PM ET @SecDuffy and @FAA_Chris will host a press conference to provide the latest update on Newark Liberty International Airport. Watch live here 👇,positive,0.5267
Wed May 28 13:33:07 +0000 2025,One ICE Tip. Five aliens down.  Got a tip? Call ICE now—866-DHS-2-ICE. That’s 866-347-2423.,neutral,0.0
Wed May 28 13:17:35 +0000 2025,Even @politico admits President Trump is the most accessible president in history!,positive,0.3595
Wed May 28 13:14:46 +0000 2025,"For more than a century, the men and women of the Border Patrol have stood on the front lines of national security.  The threats may change, but the mission remains: protect the homeland.  On Border Patrol’s 101st anniversary, we honor and thank all who’ve worn the uniform.",positive,0.8381
Wed May 28 11:02:33 +0000 2025,"Anchors aweigh!! ⚓  See you next year, New York! 👋🗽  #FleetWeekNYC #AmericasNavy250",neutral,0.0
Tue May 27 23:29:15 +0000 2025,"Expanding our energy production with forms that are reliable, affordable, and SECURE is essential for reducing energy prices all over the country, including in here in California, where Americans have suffered from poor energy policies and higher energy prices…",positive,0.4995
Tue May 27 23:29:12 +0000 2025,"The invasion of illegal aliens must end, and the conduct of our nation’s foreign policy cannot be directed by a single federal court judge.  DOJ has asked the Supreme Court to intervene to stop this insanity so that President Trump can continue to deport the worst of the worst…",negative,-0.8928
Tue May 27 23:28:55 +0000 2025,Congressional Dems are big mad because the Trump Administration is cutting off their gravy train. They refuse to acknowledge any and all of the evidence of waste and abuse. All they care about is keeping their insane green slush fund flowing.  We are not playing along.,negative,-0.9184
Tue May 27 23:28:51 +0000 2025,So true!,positive,0.5244
Tue May 27 23:28:49 +0000 2025,The Trump Effect:   “Today marks the largest single investment the company has ever made in an engine plant and makes Tonawanda the second GM propulsion plant to produce this new generation of engines.”,neutral,0.0
Tue May 27 23:28:44 +0000 2025,"Recently, we at @DeptVetAffairs saw firsthand how the far-left @WashingtonPost’s obsession with trashing the Trump Administration misleads the public. 🧵",negative,-0.34
Tue May 27 23:28:38 +0000 2025,"ICE is removing illegal aliens from ALL states, communities, and worksites across this country.  If you are here illegally use the CBP Home app to self-deport. If not, you will be arrested and deported without a chance to return.",negative,-0.8146
Tue May 27 23:28:35 +0000 2025,"""Every morning, I get up and say, ‘how do we make the VA, itself, work for our one and only customer,’ and that is Veterans."" – @SecVetAffairs via @SpectrumNews1KY",neutral,0.0
Tue May 27 23:28:26 +0000 2025,"We need to reform our nation’s welfare system to empower those who can work, to work.   At HUD, we are exploring reforms like time limits and work requirements. Work requirements also play a key role in @POTUS' One Big Beautiful bill.  It’s time to stop disincentivizing work and…",positive,0.765
Tue May 27 23:28:22 +0000 2025,"BREAKING!  President Trump calls @_ItsSavannah_ to inform her that he will be granting full pardons to her parents, Todd and Julie Chrisley!   Trump Knows Best!",positive,0.8617
Tue May 27 20:34:36 +0000 2025,"President Trump signed an Executive Order to restore Gold Standard Science. 🧬  The use of Gold Standard Science brings back integrity, transparency, &amp; innovation to American science. 👏",positive,0.7506
Tue May 27 18:09:09 +0000 2025,GOD BLESS BORDER PATROL!,positive,0.636
Tue May 27 18:08:17 +0000 2025,"Congressman, Kilmar Abrego Garcia is a confirmed MS-13 gang member, wife beater, human trafficker, and illegal alien from El Salvador - not your constituent.  While the mainstream media and politicians are fighting to bring a foreign terrorist and gang member back to U.S. soil,…",negative,-0.8957
Tue May 27 17:31:12 +0000 2025,"""What Vladimir Putin doesn’t realize is that if it weren’t for me, lots of really bad things would have already happened to Russia, and I mean REALLY BAD. He’s playing with fire!"" –President Donald J. Trump",negative,-0.8234
Tue May 27 15:11:14 +0000 2025,Statement from President Donald J. Trump  cc: @GavinNewsom,neutral,0.0
Tue May 27 13:58:27 +0000 2025,"Interior generates over $10 billion annually from energy and mineral development on public lands and waters, making it one of the largest sources of non-tax revenue for the U.S. government.  A significant portion goes directly to the @USTreasury, with the rest benefiting states,…",positive,0.4404
Tue May 27 13:58:20 +0000 2025,"As we continue the road to 250 years as a country, learn how “life, liberty, and the pursuit of happiness” – the promise of the American Revolution – has bonded us together as a nation and made us who we are today.",positive,0.6908
Tue May 27 13:58:11 +0000 2025,"Thanks to @POTUS, we are reversing anti-energy policies that drove up prices, killed American jobs, locked up our resources, and granted unprecedented power to federal bureaucrats.",negative,-0.1531
Tue May 27 13:58:09 +0000 2025,".@EDSecMcMahon’s advice to the Class of 2025: Don’t be afraid to take risks – because it’s not about how you fall down, but how you get back up.  Congratulations to all this year’s graduates on your milestone achievement! #Classof2025",positive,0.7263
Tue May 27 13:58:04 +0000 2025,The world has heard President Trump and Secretary Noem’s message. America’s borders are CLOSED to lawbreakers.,neutral,0.0
Tue May 27 13:58:00 +0000 2025,".@USDOT, our telecomms partners, the Port Authority — everyone is working around the clock to bring Newark back to full capacity.  In the meantime, we’ve fixed the software glitch and worked with the airlines to ensure that when you book a flight out of Newark, you aren’t stuck…",positive,0.4404
Tue May 27 13:57:55 +0000 2025,STRONG TROOPS = A READY FORCE. 💪   Marines went full beast mode during a strongman competition at @MCRDPI. Semper Fi!,positive,0.8503
Tue May 27 13:57:48 +0000 2025,Small boat cruising. 🚤 ⚓ Sailors aboard USS The Sullivans (DDG 68) deploy a rigid-hull inflatable boat and conduct a small boat exercise with @NATO Allies in the @USNavyEurope area of operations. #Readiness,neutral,0.0258
Tue May 27 00:26:21 +0000 2025,"NEW U.S. MILITARY AD HITS HARD🇺🇸  ""We are laser focused on our mission of warfighting... Our friends will respect us, our enemies will fear us, and the whole world will admire the unrivaled greatness of the United States Military""",positive,0.8074
Mon May 26 20:53:29 +0000 2025,WATCH IN FULL: President Donald J. Trump delivers remarks at Arlington National Cemetery in honor of Memorial Day,positive,0.4939
Mon May 26 19:45:14 +0000 2025,"""They gave everything, and we owe them everything and much, much more. Every Gold Star family fights a battle long after the victory is won. And today, we lift you up and we hold you high. Our debt to them is eternal..."" –President Donald J. Trump 🇺🇸",negative,-0.4767
Mon May 26 18:52:11 +0000 2025,🇺🇸🇺🇸🇺🇸   @POTUS  @VP  @SecDef,neutral,0.0
Mon May 26 18:45:31 +0000 2025,President Donald J. Trump lays a wreath at the Tomb of the Unknown Soldier at Arlington National Cemetery.,neutral,0.0
Mon May 26 18:29:02 +0000 2025,"""Every child that lives in peace, every home that is filled with joy and love, every day the Republic stands is only possible because of those who did what had to be done when duty called and the cost was everything—to them and to their families."" –President Donald J. Trump 🇺🇸",positive,0.91
Mon May 26 16:56:03 +0000 2025,May God bless our fallen warriors.   May we be worthy of their sacrifice.,positive,0.6486
Mon May 26 16:00:36 +0000 2025,President Trump Participates in a Memorial Day Tribute at Arlington National Cemetery,neutral,0.0
Mon May 26 16:00:15 +0000 2025,".@POTUS arrives at the Tomb of the Unknown Soldier, alongside @VP and @SecDef.",neutral,0.0
Mon May 26 15:17:22 +0000 2025,President Trump Participates in a Memorial Day Tribute at Arlington National Cemetery,neutral,0.0
Mon May 26 13:58:29 +0000 2025,"Memorial Day 2017: President Trump shares a moment with 6-year-old Christian Jacobs at the grave of his father, Marine Sgt. Christopher Jacobs, in Arlington National Cemetery.   🙏 ❤️ 🇺🇸",negative,-0.1027
Mon May 26 13:29:50 +0000 2025,FREEDOM ISN’T FREE.  GOD BLESS AMERICA. 🇺🇸,positive,0.9463
Mon May 26 13:22:34 +0000 2025,Memorial Day is a sacred day to honor the heroes who made the ultimate sacrifice for freedom. They left their families—and never came home.  A grateful nation honors our fallen. We will never forget. We pray for their loved ones and all Gold Star Families.  God bless America. 🇺🇸,positive,0.9554
Mon May 26 12:51:31 +0000 2025,"As we remember our heroes, let us not only mourn their loss but also celebrate their bravery. Each life lost serves as a poignant reminder of the price paid for our rights and the values we hold dear. #MemorialDay",positive,0.9478
Mon May 26 11:15:19 +0000 2025,Memorial Day isn’t about barbecues or beach days—it’s about those American heroes who gave everything for our freedom.   THIS 70-SECOND VIDEO CAPTURES WHAT THE DAY IS TRULY ABOUT. 🇺🇸,positive,0.9029
Mon May 26 01:39:02 +0000 2025,BACK AT 1600 PENNSYLVANIA AVENUE! 🇺🇸,neutral,0.0
Sun May 25 22:21:22 +0000 2025,Memorial Day isn’t about barbecues or beach days—it’s about those American heroes who gave everything for our freedom.   THIS 70-SECOND VIDEO CAPTURES WHAT THE DAY IS TRULY ABOUT. 🇺🇸,positive,0.9029
