created_at,full_text,sentiment,compound
Fri May 31 19:00:25 +0000 2024,Statements of outrage are no longer enough  So I hope every Republican Senator who is sickened  by what the deranged left is doing to our country will join us in taking action in the Senate,negative,-0.5584
Fri May 31 15:23:20 +0000 2024,The sham trial in NYC wasn’t just about Trump   It was the radical left sending a message to their opponents of what can happen to them too,neutral,0.0
Fri May 31 15:20:03 +0000 2024,Marxists and the far left have always used sham show trials to target their political opponents  Now they are doing it in America to target Trump,neutral,0.0
Thu May 30 22:11:00 +0000 2024,"Don’t just get angry about this travesty, get even!",negative,-0.807
Thu May 30 22:07:16 +0000 2024,The bad news is today the Biden leftists in New York made a mockery of our criminal justice system   The good news is Americans have sent Trump over $50 million since this travesty and his deranged enemies just elected Trump for President again!,negative,-0.8949
Thu May 30 21:13:11 +0000 2024,"The verdict in New York is a complete travesty that makes a mockery of our system of justice   A political show trial conducted by an openly pro-Biden judge whose daughter makes money off the case, a jury from the most liberal county in America, absurd and ridiculous charges and…",negative,-0.6808
Thu May 30 12:36:37 +0000 2024,The public spectacle of political show trials has come to America,neutral,0.0
Wed May 29 21:29:20 +0000 2024,Just one hour into deliberations at the sham Trump trial we already have mass confusion. Multiple questions from the jury &amp; a request to have 55 pages of confusing and unfair jury instructions re-read tomorrow morning by the Biden supporter serving as the judge.  Because there…,negative,-0.6249
Wed May 29 16:13:55 +0000 2024,Judge in Trump case in NYC just told jury they don’t have to unanimously agree on which crime was committed as long as they all at least pick one  And that among the crimes the can pick from are ones Trump WASN’T EVEN CHARGED WITH!!!  This is exactly the kind of sham trial used…,negative,-0.5121
Fri May 24 19:42:21 +0000 2024,The son of the Cuban communist regimes prime minister was approved to come to America under the Biden [humanitarian parole  program  Complete insanity continues,negative,-0.2263
Wed May 22 17:47:13 +0000 2024,These Hamas terrorists are savage animals #Israel has both the right &amp; the obligation to wipe out,negative,-0.7964
Wed May 22 12:02:45 +0000 2024,Kristen Welker claimed @NBCNews “covered” the Hunter Biden laptop in 2020 on @MeetThePress   But in fact their “coverage” was dismissing it as part of a broader disinformation plot,neutral,0.0
Tue May 21 00:27:56 +0000 2024,The democrat party has refused to accept the legitimacy of every GOP Presidential victory since 2000,positive,0.4767
Tue May 21 00:22:55 +0000 2024,. @marcorubio answer was excellent because he understands the insidiousness of such a question:   Republicans are being goaded to relinquish their right to question problematic election administration.,positive,0.2023
Mon May 20 19:12:12 +0000 2024,"""We're going to have to do something dramatic to remove people from this country that are here illegally.""  This is now the mainstream position among voters.  For months, the Left has tried to cast the GOP's position on immigration as ""extreme.""  But it hasn't worked. 🧵 (1/7)",neutral,0.0
Mon May 20 15:03:34 +0000 2024,"Read between the lines of the recent and numerous urgent warnings from the FBI director   It’s not just possible, it is almost certain we now have terrorists inside of America who entered via Biden’s open border    #FoxNews",negative,-0.5709
Sun May 19 23:19:41 +0000 2024,11million illegal immigrants? That was 10 years ago.   Now we have had that many come in under 3 years of Biden and we are unfortunately going to have to do something dramatic about it,negative,-0.7184
Sun May 19 23:10:07 +0000 2024,When will the media start asking democrats if they will accept the outcome of the 2024 election if Trump wins?,positive,0.743
Sun May 19 19:49:46 +0000 2024,Today the host of @MeetThePress said @NBCNews “covered” the Hunter Biden laptop in 2020   Here are just two reminders that their “coverage” consisted of characterizing the laptop story as just part of a broader “pizzagate” style right wing conspiracy theory…,negative,-0.5267
Fri May 17 13:22:39 +0000 2024,"Butker critics are liars  He NEVER told women to stay home &amp; have babies  What he actually said is an important truth that applies to BOTH men and women   That no matter what we achieve in professional careers, our VOCATION as a husband/wife &amp; father/mother is the most important,…",negative,-0.5574
Thu May 16 22:45:49 +0000 2024,Today exposed what a perversion Bragg’s case against Trump is    An felony indictment on a bookkeeping matter built on the testimony of Cohen a pathological liar,negative,-0.8519
Wed May 15 10:27:47 +0000 2024,From claiming there was no border crisis to now repeatedly claiming he inherited 9% inflation Biden habitually lies to the country,negative,-0.8442
Tue May 14 20:44:24 +0000 2024,IDF video shows Hamas terrorists openly operating at the UNWRA “humanitarian aid” warehouse in Gaza alongside the vehicles of U.N. terrorist collaborators,negative,-0.8689
Tue May 14 14:20:05 +0000 2024,China is trying to wipe out the American car industry and Biden isn’t doing jack about it. His fake “tariffs” don’t even apply to gas powered Chinese cars &amp; trucks,negative,-0.4767
Sun May 12 19:30:51 +0000 2024,It takes a special kind of dumb,negative,-0.1531
Fri May 10 03:16:23 +0000 2024,Biden is announcing these new rules on criminal migrants because they have released migrants with links to terrorism into America  and are now scrambling to cover themselves in case we have an attack before the election.,negative,-0.9022
Thu May 09 11:25:56 +0000 2024,"The Biden interview last night on CNN is a reminder of why America &amp; the world are in total chaos  We have a weak President, who has failed to solve a single problem &amp; from the border to inflation is habitually dishonest",negative,-0.9382
Wed May 08 09:37:02 +0000 2024,Hamas surrender + release of every hostage = ceasefire,neutral,0.0
Wed May 08 00:37:23 +0000 2024,Like their supporters in America who hide their facee behind masks the Hamas savages are cowards who hide in tunnels under a human shield of children,negative,-0.1027
Fri May 03 20:35:42 +0000 2024,Students borrow thousands of dollars a year to pay for courses by professors who hate America &amp; Jews and love terrorists,negative,-0.6124
Fri May 03 20:00:32 +0000 2024,"If they did this in Gaza, Hamas would execute everyone there",neutral,0.0
Fri May 03 16:39:09 +0000 2024,I said this back in October of last year 👇,neutral,0.0
Thu May 02 16:17:22 +0000 2024,Report says that of the 282 rioters arrested at Columbia 134 had no connection with any college in the area  4 of the 9 arrested at the U of Florida are not students at the school,negative,-0.8126
Thu May 02 11:57:31 +0000 2024,Hundreds of thousands of American students are having their safety endangered and their education disrupted by violent antisemitic leftist mobs   Where is our President?,negative,-0.2732
Thu May 02 11:04:21 +0000 2024,Biden included an important ally Japan along with China &amp; Russia as a “xenophobic” country   That is why his staff doesn’t want him speaking without those note cards,positive,0.2732
Wed May 01 22:25:36 +0000 2024,"¿Acaso el presidente de #Colombia, Gustavo “Chávez” Petro le dio RT a una publicación de una cuenta paródica del líder palestino Abu Mazin agradeciéndole por lograr lo que la OLP no pudo, poner fin a las relaciones con #Israel y luego termina el tweet con #VivaShakira?",negative,-0.296
Wed May 01 22:23:20 +0000 2024,"To be clear- the groups leading the protests at US campuses such as Students for Justice in Palestine and The People’s Forum, actively defend dictators when they suppress student protests. Both have held events in ‘solidarity’ of regimes as their people take to the streets",positive,0.6705
Wed May 01 22:19:58 +0000 2024,"They brainwashed students with the ideology of some imaginary struggle between victims &amp; oppressors along ethnic,racial &amp; gender lines  Now these schools are being overrun by mobs of antisemitic zombies who think they are battling colonialism &amp; imperialism",negative,-0.6908
Wed May 01 21:34:36 +0000 2024,"Did President of #Colombia Gustavo “Chavez” Petro just repost a post from a Palestinian leader Abu Mazin parody account thanking him for achieving what the PLO couldn’t, ending relations with #Israel and then ending with #VivaShakira?",neutral,0.0
Wed May 01 20:39:48 +0000 2024,"Hoy el pdte. de #Colombia, partidario de Hamás, rompió relaciones diplomáticas con #Israel  Es muy triste ver que un país tan increíble, de personas que tanto han sufrido a manos de los narco-terroristas, esté actualmente gobernado por un simpatizante terrorista que quiere ser la…",neutral,0.0
Wed May 01 20:30:50 +0000 2024,"Today the President of #Colombia, a Hamas supporter, severed diplomatic relations with #Israel   Very sad to see that such an incredible country of great people who have suffered so much at the hands of narco terrorists, is currently ruled by a terrorist sympathizer who wants to…",negative,-0.9134
Wed May 01 16:11:08 +0000 2024,"The New Ivies: As Employers Sour On The Super-Elite, These 20 Colleges Shine   #GoGators 🐊 🐊 🐊",neutral,0.0
Wed May 01 13:36:44 +0000 2024,The pro-Hamas antisemitic freaks make a lot of news  But don’t forget there is still a lot more of us than them,negative,-0.3716
Tue Apr 30 16:18:13 +0000 2024,Biden supporter democrat “judge” in NY imposes fines on Trump for pointing out the fact that all the people trying to put him in jail are also democrats who support Biden,positive,0.5267
Wed Apr 24 20:42:29 +0000 2024,What a stupid comparison  Vietnam War protests didn’t have violent antisemitic mobs threatening the safety of Jewish students,negative,-0.9287
Wed Apr 24 14:51:20 +0000 2024,"Not only did the “foreign aid” bill that passed yesterday do nothing about the mass migration invasion of America, it provided over $3.5 billion to help bring migrants from the Middle East to America",positive,0.4019
Wed Apr 24 14:43:29 +0000 2024,On Hezbollah TV they brag about how so many young Americans now support the elimination of #Israel because  of the anti-colonial lessons at our high schools and universities,positive,0.4019
Wed Apr 24 14:22:15 +0000 2024,"The anti-semitic/“death to America” mobs may only be a small % of the students at these prestigious schools  But these schools produce a disproportionate % of our diplomats, judges, congress, cabinet &amp; presidents  If that trend continues America is in big trouble!",negative,-0.5916
Tue Apr 23 22:44:33 +0000 2024,"So if I don’t drop my demands that the President enforce our immigration laws &amp; agree to spend billions to help bring migrants Israel, Ukraine &amp; Taiwan do not get the help they need &amp; TikTok won’t be banned? This is legislative blackmail &amp; I will not vote for blackmail.…",positive,0.3687
Mon Apr 22 20:48:04 +0000 2024,The refusal of these schools to crack down on violent and dangerous mobs of anti-semitic terror supporting freaks fully reveals the moral rot inside our once prestigious universities,negative,-0.836
Sat Apr 20 14:32:41 +0000 2024,Excellent!  Now we can save the $200 million a year we shouldn’t be sending them in the first place.,positive,0.8016
Sat Apr 20 14:09:52 +0000 2024,If the governing party of another country unleashed partisan prosecutors to try to bankrupt and jail the opposition candidate and biased judges to restrict his ability to speak and to campaign our @StateDept would label the election as “not free and fair” and @USTreasury would…,neutral,0.0
Fri Apr 19 02:46:05 +0000 2024,Hearing @khamenei_ir is having a blast today on his birthday,neutral,0.0
Fri Apr 19 02:10:27 +0000 2024,Isfahan is home to Khatami Air Base and is located northeast of the city,neutral,0.0
Fri Apr 19 01:39:58 +0000 2024,Israel has the ability to conduct strikes against targets inside Iran without entering Iranian air space from aircraft over Syrian and Iraqi airspace,negative,-0.0516
Wed Apr 17 16:34:31 +0000 2024,"The primary source of violence, conflict, suffering and instability in the Middle East is the criminal “Islamic Republic” regime which has also oppressed the people of #Iran for almost 25 years",negative,-0.9432
Tue Apr 16 12:22:01 +0000 2024,Anti-semitic/pro-terror “Death to America” activism was once a fringe college campus movement.   Now it has become a powerful constituency inside the mainstream of the Democrat party.,positive,0.6705
Tue Apr 16 00:13:01 +0000 2024,If another country targeted America with the single biggest drone attack in history how would we respond?,negative,-0.4767
Sun Apr 14 12:49:56 +0000 2024,"The next time you hear the “ceasefire now” crowd described as “peace activists” remember how many of them cheered the launch of hundreds of drones and missiles at Israel. They don’t want a ceasefire, they want #Israel destroyed.",positive,0.1779
Sat Apr 13 21:59:03 +0000 2024,The attack on #Israel by the regime in Iran is going to be more extensive than initially expected,negative,-0.4767
Fri Apr 12 20:43:51 +0000 2024,"They shall be as nothing at all who do battle with you. For I am the LORD, your God,who grasp your right hand; It is I who say to you, Do not fear, I will help you.  Isaiah 12-13",positive,0.2429
Fri Apr 12 15:06:28 +0000 2024,Barring some last minute development Iran is going to attack #Israel. The response and risk of escalation will depend on what and how they attack.,negative,-0.8074
Fri Apr 12 14:01:24 +0000 2024,"Oil is up $15 a barrel &amp; gas prices up 24 cents per gallon  We should be making it easier for people to afford life’s necessities AND still have some money left over   But instead, because of an obsession with a “clean energy transition” Biden is blocking more American oil…",negative,-0.4497
Thu Apr 11 19:45:32 +0000 2024,If #Iran and their regional proxies launch a combined attack on #Israel rapid escalation will be very difficult to prevent and we will face a new armed conflict that will be nearly impossible to contain,negative,-0.7801
Thu Apr 11 12:30:52 +0000 2024,Iran wants to launch a large scale attack from their own territory against #Israel   Israel will respond instantly with an even more severe counterattack inside of Iran   What happens next is the most dangerous Middle East moment since 1973,negative,-0.855
Thu Apr 11 05:30:19 +0000 2024,The latest grotesque display by disgusting Pro-Hamas anti-semites who hate America but have no problem using and abusing the rights and benefits they have here in our country,negative,-0.8885
Wed Apr 10 20:16:54 +0000 2024,"#Israel is facing the threat of imminent attack, directly from Iran and in combination with coordinated attacks by Hezbollah, Houthis &amp; Iranian proxies in Syria &amp; Iraq   Biden must stop the harsh criticism of the only pro-American democracy in the region &amp; make clear the U.S.…",negative,-0.93
Wed Apr 10 15:50:39 +0000 2024,Because Biden decided to create public friction in the U.S.-Israel relationship to appease Pro-Hamas leftists the Iranian regime believes America will not help Israel if/when Iran launches a combined Iran/Hezbollah/Houthi/Shia Militia attack,negative,-0.2865
Tue Apr 02 14:13:57 +0000 2024,Why I believe in industrial policy — done right,neutral,0.0
Mon Mar 25 15:50:20 +0000 2024,The UN Security Council just passed a resolution demanding Israel not defeat Hamas &amp; to appease far-left anti-semitic/Pro-Hamas activists Biden decided not to veto it,positive,0.6224
Mon Mar 25 13:16:28 +0000 2024,CBS News censors the gospel message &amp; their hosts are key-noting Dem fundraisers.  ABC News president calls the GOP nominee racist &amp; The View still exists.  NBC News melts down over the hiring of a Republican.   No wonder Americans have lost faith in much of the national press.,negative,-0.7845
Mon Mar 25 13:16:09 +0000 2024,When you hear that under Biden over 9 million people have illegal entered America remember it took only 4 terrorists to carry out a massacre in Moscow,negative,-0.8271
Sun Mar 24 14:24:09 +0000 2024,Under Biden we have a rebuilt ISIS &amp; a wide open border they can use to do in America what they just did in Moscow,neutral,0.0
Sat Mar 23 16:19:36 +0000 2024,We the Best,positive,0.6369
Sat Mar 23 00:35:47 +0000 2024,A GREAT season by @GatorsMBK ends on a last second shot   I only wish one of the 3 game officials would have had a clear view of the push off foul on that shot 👀,positive,0.8788
Fri Mar 22 14:15:35 +0000 2024,This is the southern border of the United States of America in 2024 under Joe Biden (Video credit James Breeden/NYPost),positive,0.6597
Thu Mar 21 14:46:25 +0000 2024,"🚨 NEW: Polling from @America_2100 shows that Americans overwhelmingly support the House-passed bill to end Chinese control of TikTok.  68% of Americans support the bill.  That includes majorities of Democrats, Republicans and Independents — and even current TikTok users. 🧵",positive,0.5994
Thu Mar 21 13:21:29 +0000 2024,"Corporate media continues with propaganda about how great the Biden economy is  But working Americans know this is a lie &amp; remember how much better off we were when we had a President who protected American jobs, prioritized bringing industry back to the U.S. &amp; didn’t allow an…",positive,0.9022
Wed Mar 20 12:27:10 +0000 2024,While the people of #Cuba go hungry those who serve the Marxist regime don’t miss many meals,negative,-0.1531
Wed Mar 20 12:12:12 +0000 2024,I’m so grateful for the resounding support of Ohioans in all 88 counties. I thank Matt Dolan and Frank LaRose for a spirited primary contest. I look forward to uniting our party and working to send Sherrod Brown packing in November!,positive,0.915
Sun Mar 17 16:17:09 +0000 2024,Anti-Trump derangement has created a #bloodbath for the credibility of once trusted &amp; respected media outlets in America,positive,0.802
Sat Mar 16 20:28:04 +0000 2024,"Smear jobs like the disgusting one against @berniemoreno by @AP_Politics show how far some are willing to go to stop the ongoing transformation of the GOP from an outdated &amp; stale party into a dynamic, multi-ethnic working class movement",negative,-0.0772
Wed Mar 13 15:08:27 +0000 2024,Your freedom to create is at risk!  Message @TikTokSupport &amp; tell them ByteDance should save @tiktok_us by selling it to a company not controlled by the Chinese government,positive,0.8268
Wed Mar 13 14:14:26 +0000 2024,TikTok is controlled by Chinese company ByteDance   ByteDance engineers in China have access to TikTok user data &amp; use A.I. processes to build profiles on TikTok users in America  Under Chinese law ByteDance MUST use those user profiles however the govt of China orders them to…,neutral,0.0
Wed Mar 13 13:41:56 +0000 2024,"Next time China talks about being a “responsible” global leader that promotes a ""community of common destiny for mankind"" remind them how they are doing nothing to stop Houthis from attacking ships in Red Sea carrying medicine, food  &amp; fuel for countries all over the world…",positive,0.0742
Tue Mar 12 11:57:32 +0000 2024,The A.I. algorithm that makes @tiktok_us so addictive is controlled by a Chinese company that must do whatever the Communist government of China tells them to do,neutral,0.0
Mon Mar 11 22:40:20 +0000 2024,Today @FBI confirmed they are very concerned about a migrant smuggling network at our border with ties to ISIS,negative,-0.4767
Fri Mar 08 14:46:00 +0000 2024,Ser mujer y madre me ha permitido conectar de una manera maravillosa con el profundo anhelo de este país: reunir a nuestras familias en libertad y en nuestra tierra.   Feliz día a todos los mujerones dentro y fuera de Venezuela. Las quiero y las necesito!! ♥️,positive,0.4559
Fri Mar 08 05:50:23 +0000 2024,Tonight Biden screamed his way through a weird 68 minute “proof of life” speech aimed at calming down a very nervous democrat base,negative,-0.4005
Thu Mar 07 23:46:57 +0000 2024,"Today Chinese Communist Party controlled spy app @tiktok_us previewed how it will one day be weaponized against America when they geolocated American cell phones, targeted them with messages demanding they pressure Congress &amp; locking them out of the platform until they used the…",negative,-0.1027
Thu Mar 07 22:53:53 +0000 2024,Biden will be endangering America if he uses this temporary port he wants to build in Gaza to bring refugees to the U.S. because there is no way to effectively check the background of anyone they try to bring,positive,0.1779
Thu Mar 07 14:44:23 +0000 2024,They claim a border wall to protect America is racist &amp; immoral   But it took them less than 12 hours to put up a fence around the Capitol to protect themselves at tonight’s #SOTU2024,positive,0.1779
Thu Mar 07 14:12:22 +0000 2024,"Under Trump we had manufactured political “chaos” driven by media hysteria, establishment outrage &amp; unhinged partisans  Under Biden we have real chaos driven by China, Russia, Iran, N. Korea, Islamic terrorists, Mexican drug cartels, human traffickers &amp; violent criminals",negative,-0.9705
Wed Mar 06 15:01:08 +0000 2024,.@MariaCorinaYA received 90% of the over 2.4 million votes in the opposition primary in #Venezuela. If she isn’t allowed on the 28 July ballot Biden must reimpose energy sanction on the Maduro regime,positive,0.2732
Wed Mar 06 12:51:02 +0000 2024,Biden never talks about the 400 attacks on Catholic churches since 2020. And prosecuting the anti-Christian violent extremists behind these attacks is not a priority of his @TheJusticeDept     (Catholic Diocese of El Paso),negative,-0.8658
Wed Mar 06 11:42:04 +0000 2024,Houthis are using these missile &amp; UAV launches to deplete U.S. air defenses &amp; set up future swarm attacks against our ships,negative,-0.296
Mon Mar 04 13:37:32 +0000 2024,🚨 A catastrophic humanitarian &amp; migratory crisis with no easy answers is brewing just 700 miles from Florida as violent street gangs are on the verge of a complete take over of Haiti 🚨,negative,-0.8885
Sun Mar 03 15:48:28 +0000 2024,We face a growing migrant crime wave because Biden has released into America tens of thousands of illegal migrants who were criminals in their own country,negative,-0.8779
Fri Mar 01 12:23:51 +0000 2024,Powerful column:   My Socialist Hell: 25 Years of ‘Revolution‘ in #Venezuela,negative,-0.4215
Fri Mar 01 11:11:03 +0000 2024,"Our next Senate GOP leader must be someone who understands that the real reason our party is changing so fast is because voters keep electing new leaders who want to end mass migration, bring jobs &amp; factories back, get control of our debt &amp; put America first ahead of anything and…",positive,0.128
Fri Mar 01 02:55:06 +0000 2024,All you need to know,neutral,0.0
Thu Feb 29 21:31:55 +0000 2024,Don’t forget that for three years Biden and his people told us the border was secure &amp; anyone claiming otherwise was a liar,negative,-0.4215
Thu Feb 29 01:35:17 +0000 2024,Great thread by Senator Marco Rubio 🇸🇻🤝🏼🇺🇸,positive,0.6249
Wed Feb 28 22:54:22 +0000 2024,People need to stop acting like this only happens in #Florida,positive,0.0772
Wed Feb 28 17:49:19 +0000 2024,😳,neutral,0.0
Wed Feb 28 15:44:58 +0000 2024,Pro-Hamas members of marxist congressional squad just returned from a secret visit with anti-American dictatorship in #Cuba,neutral,0.0
Wed Feb 28 12:17:56 +0000 2024,"What is happening is NOT immigration, this is mass migration, an invasion of America",neutral,0.0
Tue Feb 27 12:55:01 +0000 2024,The invasion of our country is the top worry of Americans. But at least 5 other issues are more important to our President &amp; the leaders of his party in Congress    #axiosam,positive,0.6848
Sat Feb 24 19:20:02 +0000 2024,"A horrific tragedy as a criminal who crossed our border illegally and was released by Biden murdered a young woman in Georgia   Once again, I warned this would happen &amp; it’s going to get worse",negative,-0.9712
Thu Feb 22 15:06:07 +0000 2024,"I don’t know the cause of the AT&amp;T outage   But I do know it will be 100 times worse when #China launches a cyber attack on America on the eve of a #Taiwan invasion    And it won’t be just cell service they hit, it will be your power, your water and your bank",negative,-0.8519
Wed Feb 21 23:41:54 +0000 2024,Great meeting with #Taiwan’s ambassador to #Paraguay @TWambPY hosted by @laembajada,positive,0.6249
Wed Feb 21 23:36:32 +0000 2024,"En un productivo encuentro, el @senmarcorubio conversó con @TWambPY sobre las fructíferas relaciones que comparten Taiwan y Paraguay, en materia de cooperación, educación, seguridad y comercio.",neutral,0.0
Wed Feb 21 23:35:23 +0000 2024,Bienvenido a Paraguay @SenMarcoRubio . Feliz de recibirte en nuestro país. Sabemos de tu enorme compromiso con toda la región.,neutral,0.0
Wed Feb 21 23:34:29 +0000 2024,"Con @SenMarcoRubio hablamos de las grandes oportunidades que podemos generar para nuestra gente, fortaleciendo las relaciones entre nuestros países.",neutral,0.0
Wed Feb 21 23:28:17 +0000 2024,"Viajé a #Argentina para reunirme con @JMilei y a #Paraguay para reunirme con @SantiPenap porque necesitamos más líderes que sean amigos de EE.UU., que apoyan a #Israel, que sean enemigos de los terroristas y que no se dejen intimidar por las presiones de #China.",negative,-0.296
Wed Feb 21 23:26:22 +0000 2024,"I traveled to see @JMilei in #Argentina and @SantiPenap in #Paraguay because we need more leaders like them who are friends of America, supporters of #Israel, enemies of terrorists and aren’t intimidated by pressure from #China",negative,-0.5606
Wed Feb 21 22:46:25 +0000 2024,My visit to #Paraguay today was the first by a U.S. Senator in over 40 years. President @SantiPenap is a strong American ally &amp; firm supporter of #Israel &amp; #Taiwan,positive,0.6597
Tue Feb 20 19:42:40 +0000 2024,"El Presidente Javier Milei recibió en Casa Rosada al Senador Republicano de los Estados Unidos de América, Marco Rubio.",neutral,0.0
Tue Feb 20 19:23:15 +0000 2024,"Great meeting today with @JMilei, a strong ally of America with a bold plan to save #Argentina from a century of disastrous socialist policies. We should help him succeed!",positive,0.9381
Tue Feb 20 17:37:49 +0000 2024,Met today with Minister of Economy Luis Caputo who is helping carry out @JMilei bold plan to save #Argentina’s economy from decades of socialist insanity,positive,0.5106
Tue Feb 20 17:20:50 +0000 2024,"With Foreign Minister @DianaMondino &amp; President @JMilei the government of #Argentina is once again a strong ally of America &amp; Israel and an opponent of Marxists, terrorist regimes and narco-dictators everywhere",negative,-0.34
Mon Feb 19 21:10:56 +0000 2024,Today in #Argentina we honored the memory of the 85 innocent victims killed by Hezbollah in the 1994 terrorist attack on @InfoAMIA,negative,-0.8555
Sat Feb 17 13:31:10 +0000 2024,The invasion of America began after Biden decided to release everyone who crossed the border illegally,neutral,0.0
Fri Feb 16 22:56:35 +0000 2024,"Mass migration is not immigration, it is an invasion   And this article is a good example of how so many on the far left don’t understand this and don’t care about the dangers that come with it    via @msnbc",positive,0.4404
Fri Feb 16 21:46:11 +0000 2024,Asylum is a pathway to citizenship. Democrats want mass asylum because they need lots of new voters.,positive,0.0772
Fri Feb 16 16:24:13 +0000 2024,"Biden issued an executive order making sure Hamas gets our money, but refuses to issue executive orders protecting America from the invasion at our border",positive,0.1655
Thu Feb 15 19:13:09 +0000 2024,I told you so  Migrants busted in brutal beating of NYPD cops in Times Square are members of bloodthirsty 'Tren de Aragua' gang,negative,-0.7964
Wed Feb 14 20:08:01 +0000 2024,We have been tracking the “national security threat” referenced in a statement from the House earlier today from the start &amp; working with the administration on a way forward that preserves all our options for a U.S. response,positive,0.34
Tue Feb 13 16:49:34 +0000 2024,Early this morning in the Senate what matters most to Americans once again took a back seat,neutral,0.0258
Tue Feb 13 15:49:37 +0000 2024,America is being invaded and we have a crime wave that is only going to get worse,negative,-0.765
Tue Feb 13 15:18:40 +0000 2024,Refugees in their 20’s get more than what retirees who worked &amp; paid taxes get from social security,positive,0.34
Tue Feb 13 15:08:28 +0000 2024,They used fences &amp; the National Guard to protect themselves but won’t do it to protect our country,positive,0.6369
Mon Feb 12 22:38:12 +0000 2024,Americans are watching how the Senate is willing to work weekends to help other countries with their invasion but never do that about the invasion of America,positive,0.2144
Mon Feb 12 20:12:06 +0000 2024,Church shooter was a migrant woman who apparently identifies as a man and had a “Palestine” sticker on rifle,neutral,0.0
Mon Feb 12 16:12:42 +0000 2024,"The shooter at Lakewood church yesterday used a rifle “that had “Free Palestine” written on it, according to a federal law enforcement source.”",neutral,0.0
Mon Feb 12 15:22:49 +0000 2024,Two hostages are now free because thankfully Israel didn’t cave to pressure from Biden not to go into Rafah,positive,0.5994
Mon Feb 12 14:35:51 +0000 2024,And KC won the game using the quick motion I mentioned in my post yesterday,positive,0.5719
Mon Feb 12 02:28:37 +0000 2024,Many great Super Bowl shows but none can ever top what U2 gave us just 6 months after the 9-11 attacks,negative,-0.1872
Sun Feb 11 18:19:03 +0000 2024,If only more American Senators cared at least as much about the invasion of America as they do about the invasion of other countries,positive,0.4703
Sun Feb 11 16:07:00 +0000 2024,Biden agreed to send $6 billion to Iran regime that today marked anniversary of “Islamic Revolution” with chants of “Death to America” and “Death to Israel”  (Photo AP/Vahid Salemi),positive,0.2732
Sun Feb 11 15:32:44 +0000 2024,Asylum IS a pathway to citizenship,neutral,0.0
Sat Feb 10 16:50:17 +0000 2024,Before anything else we should be doing something REAL about the invasion of America at our southern border,neutral,0.0
Thu Feb 08 20:51:09 +0000 2024,The special counsel decided not to bring charges against Biden because they believe he has age related dementia,positive,0.5445
Thu Feb 08 16:59:53 +0000 2024,Dear Prime Minister can we start sending you the 300000 migrants who illegally enter America every month?   It would really help us deal with the invasion of our country and go a long way to helping pass the aid bill you want us to approve.,positive,0.796
Thu Feb 08 12:52:01 +0000 2024,How can anyone vote to help stop the invasion of another country until they first do something REAL to stop the invasion of America?,negative,-0.1779
Wed Feb 07 22:03:44 +0000 2024,"Liberal media, democrats &amp; Biden are lying about needing a “border deal” to end the border invasion. He can do it with by an Executive Order (reversing his current Executive Orders) that would:   1. Order compliance with EXISTING laws requiring we “detain through removal” illegal…",negative,-0.5267
Wed Feb 07 11:18:29 +0000 2024,"Bechir Lehbeib is a Palestinian who illegally crossed our border last summer, claimed asylum &amp; was released by Joe Biden  Last Sunday he stole a homeowner's U.S. &amp; Israeli flags &amp; then assaulted the man while yelling antisemitic slurs &amp; threatening to kill Jews",negative,-0.91
Wed Feb 07 10:16:45 +0000 2024,"Every day between now and November the American people are going to know the only reason the border is not secure is Joe Biden and his “America Last” Democrat friends. It’s time for Democrats in Congress to show a little courage, to show a little spine, to make clear to the…",positive,0.763
Wed Feb 07 00:09:34 +0000 2024,"We already have laws that define who is allowed to enter America and requires us to stop, detain and deport anyone here illegally. A bill defining when and how those laws can be ignored isn’t a border security bill.",negative,-0.5994
Mon Feb 05 01:57:30 +0000 2024,The “border deal” is an easy NO. It reads like a parody of an actual border security bill.,positive,0.595
Sat Feb 03 16:26:12 +0000 2024,Anyone who says Biden needs new laws to stop the migrant crisis is a liar. The law RIGHT NOW says if the President finds that the entry of any aliens would be detrimental to the U.S. he can “suspend the entry of all aliens or any class of aliens”.,negative,-0.8625
Fri Feb 02 18:50:37 +0000 2024,Visit today with @USSOCCENT to discuss ongoing threats to America,negative,-0.4215
Fri Feb 02 02:59:43 +0000 2024,I warned our intel agencies to stop being used by the White House and NSC to promote their preferred narrative through misleading media spin or it would damage our very cooperative oversight relationship. Unfortunately they didn’t listen and now action will be necessary.,negative,-0.8402
Fri Feb 02 01:57:45 +0000 2024,Actually it is the time to not give a single $ to the Hamas infiltrated @UNRWA &amp; for @UNLazzarini to be fired,negative,-0.5574
Fri Feb 02 01:21:45 +0000 2024,When are you going to start deporting foreigners here on a visa who support Hamas?,positive,0.4019
Fri Feb 02 01:12:52 +0000 2024,"Sen. @marcorubio: “Joe Biden does not need a bill if he wants to enforce the border…. People that are coming to this country illegally…what they know is this: if you come to the border and you turn yourself in, they will process you and they will release you.”",neutral,0.0
Fri Feb 02 01:03:17 +0000 2024,The democrat party just voted against deporting illegal aliens guilty of DUI or Social Security fraud. Anyone who trusts them to enforce any border “deal” is a fool.,negative,-0.7096
Thu Feb 01 14:09:04 +0000 2024,"Message to America from one of the illegal migrants who assaulted NYPD officers, walked free with no bail &amp; heads back to a shelter funded by taxpayers",negative,-0.7096
