title,summary,link,publisher,pubDate,source,text,finbert_positive,finbert_neutral,finbert_negative
Counterpoint Research cuts 2025 global smartphone shipment growth amid tariff uncertainty,"U.S. President Donald Trump announced a series of tariffs on April 2, prompting companies such as Apple to adjust supply chains.  The research firm also revised year-on-year shipment growth from China down to near-flat, while Apple and Samsung's shipments are expected to slow as cost increases are passed on to consumers.  Apple sells more than 220 million iPhones a year worldwide, with a fifth of total iPhone imports to the United States now come from India, and the rest from China.",https://finnhub.io/api/news?id=355fb2de4c2735f1c3547479549adec7c41fd2597792a5322a12a5291679f324,Yahoo,2025-06-04 07:46:49,finnhub,"Counterpoint Research cuts 2025 global smartphone shipment growth amid tariff uncertainty. U.S. President Donald Trump announced a series of tariffs on April 2, prompting companies such as Apple to adjust supply chains.  The research firm also revised year-on-year shipment growth from China down to near-flat, while Apple and Samsung's shipments are expected to slow as cost increases are passed on to consumers.  Apple sells more than 220 million iPhones a year worldwide, with a fifth of total iPhone imports to the United States now come from India, and the rest from China.",0.00027585888165049255,0.003272715723142028,0.9964513778686523
APPLE INC : JP Morgan remains its Buy rating,Samik Chatterjee from JP Morgan retains his positive opinion on the stock with a Buy rating. The target price remains unchanged at USD 240.,https://finnhub.io/api/news?id=0262d0fa7b62d974e92d9a9d93f6d73e0eda9ca9280a6c0aaf7e92c602841c19,Finnhub,2025-06-04 07:34:18,finnhub,APPLE INC : JP Morgan remains its Buy rating. Samik Chatterjee from JP Morgan retains his positive opinion on the stock with a Buy rating. The target price remains unchanged at USD 240.,1.0,8.611005242187275e-09,2.539734422768447e-09
Risk Averse? A 3-Fund Portfolio For A Balance Of Income And Growth,"Investing is essential for long-term wealth. Find out how to diversify with SCHD, SPIN, and SCHG for income, growth, and risk management in uncertain markets.",https://finnhub.io/api/news?id=58a309446367bae525e90ff8ce3d037c11267a2e486c548f26c025db6f723148,SeekingAlpha,2025-06-04 06:50:00,finnhub,"Risk Averse? A 3-Fund Portfolio For A Balance Of Income And Growth. Investing is essential for long-term wealth. Find out how to diversify with SCHD, SPIN, and SCHG for income, growth, and risk management in uncertain markets.",0.000517022970598191,0.9994581341743469,2.4896038667066023e-05
Will Smart Glasses Replace Smartphones?,"AI-powered eyewear offers a glimpse into the (not-so-distant) future. Growth investors, take heed.",https://finnhub.io/api/news?id=ad44a56be608963309f40db071eada9f11bf86a8bfc0a158de99970c571f53bc,SeekingAlpha,2025-06-04 03:25:00,finnhub,"Will Smart Glasses Replace Smartphones?. AI-powered eyewear offers a glimpse into the (not-so-distant) future. Growth investors, take heed.",0.988183856010437,0.010037579573690891,0.001778521342203021
Corning: Integration Of AI And Comprehensive Business Model Offer Opportunity,"Corning's strong Q1 earnings, AI integration, and innovation drive future growth. Valuation concerns and high dividend payout ratio present risks. See more on GLW here.",https://finnhub.io/api/news?id=a05cd7cc7360dcf33afdff5358c46d75bde6d8d77bb54adc0988abec24e2f62e,SeekingAlpha,2025-06-04 03:20:39,finnhub,"Corning: Integration Of AI And Comprehensive Business Model Offer Opportunity. Corning's strong Q1 earnings, AI integration, and innovation drive future growth. Valuation concerns and high dividend payout ratio present risks. See more on GLW here.",0.795966625213623,0.0010244447039440274,0.20300883054733276
Counterpoint Research Revised Down 2025 Global Smartphone Shipment Growth Forecast To 1.9% Yoy From 4.2% Yoy,June 4 - Counterpoint Research: * COUNTERPOINT RESEARCH: LOWERS 2025 GLOBAL SMARTPHONESHIPMENTFORECAST ON US TARIFF UNCERTAINTY * COUNTERPOINT RESEARCH -...,https://finnhub.io/api/news?id=b69e80faab8f8c06e8090a2bdc7675cd304bfdbca1a4697250d3fd72304d756d,Finnhub,2025-06-04 02:02:11,finnhub,Counterpoint Research Revised Down 2025 Global Smartphone Shipment Growth Forecast To 1.9% Yoy From 4.2% Yoy. June 4 - Counterpoint Research: * COUNTERPOINT RESEARCH: LOWERS 2025 GLOBAL SMARTPHONESHIPMENTFORECAST ON US TARIFF UNCERTAINTY * COUNTERPOINT RESEARCH -...,0.0005110098863951862,0.36639752984046936,0.6330914497375488
The DOJ’s Apple Ruling Could Spark the Super App Revolution and Redefine Retail,Bolt’s Ryan Breslow talks to WWD about how the Apple anti-monopoly ruling is poised to redefine digital commerce and consumer experiences.,https://finnhub.io/api/news?id=4424d369ba2b9abfc0b9c3c6229ee4ede8a7d3ea278399e19d5d17f2ec00d025,Yahoo,2025-06-03 21:04:59,finnhub,The DOJ’s Apple Ruling Could Spark the Super App Revolution and Redefine Retail. Bolt’s Ryan Breslow talks to WWD about how the Apple anti-monopoly ruling is poised to redefine digital commerce and consumer experiences.,0.6786870360374451,0.32107773423194885,0.00023519662499893457
Nvidia Overtakes Microsoft as Largest U.S. Company by Market Cap,"Nvidia has overtaken Microsoft as the largest U.S. company by market value, regaining the throne that it forfeited during the AI-stock selloff in late January.  Nvidia shares rose 2.9% during Tuesday’s trading.  It had a market capitalization of $3.45 trillion, compared with Microsoft’s $3.44 trillion, as of Tuesday's close, according to Dow Jones Market Data.",https://finnhub.io/api/news?id=8343c89b6435e89fd6e52266c9b530cb992e4946f7d651105c2f3873bb884ba5,Yahoo,2025-06-03 20:15:31,finnhub,"Nvidia Overtakes Microsoft as Largest U.S. Company by Market Cap. Nvidia has overtaken Microsoft as the largest U.S. company by market value, regaining the throne that it forfeited during the AI-stock selloff in late January.  Nvidia shares rose 2.9% during Tuesday’s trading.  It had a market capitalization of $3.45 trillion, compared with Microsoft’s $3.44 trillion, as of Tuesday's close, according to Dow Jones Market Data.",0.9723988771438599,0.02745681256055832,0.0001443021756131202
Nvidia reclaims crown as world's most valuable company as $1 trillion rally continues,"Nvidia on Tuesday overtook Microsoft as the world's most valuable company Tuesday, with the AI chipmaker's market capitalization of $3.444 trillion eclipsing the software giant's $3.441 trillion.",https://finnhub.io/api/news?id=dcdb3f13a227784208075248233caa2cc812a88290dd5fb87b834574a7769912,Yahoo,2025-06-03 19:28:50,finnhub,"Nvidia reclaims crown as world's most valuable company as $1 trillion rally continues. Nvidia on Tuesday overtook Microsoft as the world's most valuable company Tuesday, with the AI chipmaker's market capitalization of $3.444 trillion eclipsing the software giant's $3.441 trillion.",0.9997963309288025,0.0002000936510739848,3.5710738757188665e-06
Magnificent Seven Earnings Triple S&P Peers,FactSet shows Mag 7 earnings growth nearly three times that of the other 493 firms,https://finnhub.io/api/news?id=ad4045a44b804201b2ad03b32660b221e4785ea00c6f517d4eb67f7771856092,Yahoo,2025-06-03 19:25:50,finnhub,Magnificent Seven Earnings Triple S&P Peers. FactSet shows Mag 7 earnings growth nearly three times that of the other 493 firms,0.2816045582294464,0.7178491950035095,0.0005462063709273934
These 2 Tech Titans Generate Substantial Cash: MSFT & AAPL,"Companies with strong cash-generating abilities are great targets, as they have the ability to fuel growth, pay out dividends, and easily wipe out debt.",https://finnhub.io/api/news?id=06c86f955c7c8409fdc4ee1e66f93e3c15dbf31d6467ebcbe7ae720f5d859daf,Yahoo,2025-06-03 18:00:00,finnhub,"These 2 Tech Titans Generate Substantial Cash: MSFT & AAPL. Companies with strong cash-generating abilities are great targets, as they have the ability to fuel growth, pay out dividends, and easily wipe out debt.",1.0,2.983488123220468e-09,3.012300853200145e-09
Apple tells Met to embrace ‘traditional policing’ in clash over phone thefts,Apple has told the Metropolitan Police to focus on “traditional policing” to tackle a surge in mobile phone thefts.,https://finnhub.io/api/news?id=f6badeb489b6b99b5d89626c8edcf41cd429d849ef5213908b31306574717024,Yahoo,2025-06-03 16:51:56,finnhub,Apple tells Met to embrace ‘traditional policing’ in clash over phone thefts. Apple has told the Metropolitan Police to focus on “traditional policing” to tackle a surge in mobile phone thefts.,0.2029833197593689,0.7857238054275513,0.011292921379208565
OpenAI's $6.4 Billion Hardware Gamble Exposes the Closed AI Trap,"The group’s massive bet on Jony Ive's hardware venture isn't a strategy. It's desperation, says Shaw Walters, the founder of Eliza Labs, and creator of ElizaOS.",https://finnhub.io/api/news?id=a9ce3af90884d1d57cf4e5e7e484dbf2a94c44d13b2858c5706b8351bbc571cb,Yahoo,2025-06-03 16:02:11,finnhub,"OpenAI's $6.4 Billion Hardware Gamble Exposes the Closed AI Trap. The group’s massive bet on Jony Ive's hardware venture isn't a strategy. It's desperation, says Shaw Walters, the founder of Eliza Labs, and creator of ElizaOS.",3.075404674746096e-05,0.9986231327056885,0.0013461920898407698
A Short Strangle Apple Stock Trade Brings High Premiums — And High Risk,Apple stock is showing higher implied volatility than normal. Option traders can take advantage of that by selling a short strangle.,https://finnhub.io/api/news?id=30c0d1fe48054a14b41e1ac4c7d4dcb9b6021fb4f8d0600adb79db38a694b519,Yahoo,2025-06-03 15:52:04,finnhub,A Short Strangle Apple Stock Trade Brings High Premiums — And High Risk. Apple stock is showing higher implied volatility than normal. Option traders can take advantage of that by selling a short strangle.,0.9997941851615906,0.0001728382339933887,3.299452509963885e-05
Apple's pause on the AI race: What to know,"Apple's (AAPL) artificial intelligence (AI) ambitions seem to have been put on pause, with no major AI announcements expected at the company's Worldwide Developers Conference next week. Yahoo Finance Technology Editor Dan Howley explains that Apple is focusing more on OS improvements and opening AI tools to developers rather than unveiling breakthrough AI features. To watch more expert insights and analysis on the latest market action, check out more Catalysts here.",https://finnhub.io/api/news?id=3c1fc7492f82c45aecc402101c551564c1b16ffecffb4bd13b42f54674e83d62,Yahoo,2025-06-03 15:16:35,finnhub,"Apple's pause on the AI race: What to know. Apple's (AAPL) artificial intelligence (AI) ambitions seem to have been put on pause, with no major AI announcements expected at the company's Worldwide Developers Conference next week. Yahoo Finance Technology Editor Dan Howley explains that Apple is focusing more on OS improvements and opening AI tools to developers rather than unveiling breakthrough AI features. To watch more expert insights and analysis on the latest market action, check out more Catalysts here.",0.5998649597167969,0.39165180921554565,0.008483211509883404
"Nvidia sees biggest gain in Dow, helping to lift Big Tech ETF","Nvidia sees biggest gain in Dow, helping to lift Big Tech ETF",https://finnhub.io/api/news?id=7b91d3de1efe9c2282c43d69278ac595d7acb94a77ba587d1528599e0051374b,MarketWatch,2025-06-03 14:56:09,finnhub,"Nvidia sees biggest gain in Dow, helping to lift Big Tech ETF. Nvidia sees biggest gain in Dow, helping to lift Big Tech ETF",1.0,1.665313220655662e-08,4.1494141456155376e-09
"Jony Ive, Described By Sam Altman As 'The Greatest Designer In The World' Joins OpenAI In $6.5B Deal To Build 'A Totally New Kind Of Thing'","OpenAI announced on May 21 that it had made a significant move by acquiring io, the AI hardware startup co-founded by renowned designer Jony Ive. The deal is valued at approximately $6.5 billion and brings Ive and a team of former Apple (NASDAQ:AAPL) engineers into OpenAI's fold to spearhead a new division focused on building screenless, AI-powered hardware devices, Bloomberg reports. Don't Miss: Mark Cuban Backs This Innovative Startup That Turns Videos into Games — Claim Your Share Now Invest",https://finnhub.io/api/news?id=8e32872184f2a6f921443b55f41225684cab62d9635b3b6475036c4c76a7dfd2,Yahoo,2025-06-03 13:45:31,finnhub,"Jony Ive, Described By Sam Altman As 'The Greatest Designer In The World' Joins OpenAI In $6.5B Deal To Build 'A Totally New Kind Of Thing'. OpenAI announced on May 21 that it had made a significant move by acquiring io, the AI hardware startup co-founded by renowned designer Jony Ive. The deal is valued at approximately $6.5 billion and brings Ive and a team of former Apple (NASDAQ:AAPL) engineers into OpenAI's fold to spearhead a new division focused on building screenless, AI-powered hardware devices, Bloomberg reports. Don't Miss: Mark Cuban Backs This Innovative Startup That Turns Videos into Games — Claim Your Share Now Invest",0.0036726128309965134,0.9962976574897766,2.9720513339270838e-05
Top 50 High-Quality Dividend Stocks For June 2025,"Track 50 top dividend growth stocks with daily valuation updates. Discover upgrades like Ferrari & Accenture, outperforming SPY & SCHD in 2023.",https://finnhub.io/api/news?id=019d2eb701e479ef25b7438df3bdf4961a9d2ab247e89a75ca9759239fdf6f7e,SeekingAlpha,2025-06-03 12:53:12,finnhub,"Top 50 High-Quality Dividend Stocks For June 2025. Track 50 top dividend growth stocks with daily valuation updates. Discover upgrades like Ferrari & Accenture, outperforming SPY & SCHD in 2023.",0.9999998807907104,9.105990272928466e-08,1.4478568566289596e-08
Broadcom: What To Watch For In The Q2 Earnings Release,"Broadcom Inc. sees AI regulation relief and strong chip trends boosting growth, but high valuation risks remain. Click for my AVGO earnings preview.",https://finnhub.io/api/news?id=704617640032ee70bbaabe1fc5fd8dd4008594d89947ad8e0e00fa85292ce0ab,SeekingAlpha,2025-06-03 12:52:49,finnhub,"Broadcom: What To Watch For In The Q2 Earnings Release. Broadcom Inc. sees AI regulation relief and strong chip trends boosting growth, but high valuation risks remain. Click for my AVGO earnings preview.",0.9999990463256836,9.173679131890822e-07,2.0914079357226e-08
Latest News In Cloud AI - Agentuity Launches World’s First Agent-Native Cloud Platform,"Agentuity has announced the launch of the world's first agent-native cloud, an infrastructure specifically designed for autonomous AI agents, marking a significant development in the field of Cloud AI. This new cloud platform provides the necessary framework for deploying, running, and scaling AI agent workloads, which traditional cloud infrastructures struggled to accommodate. With recent seed funding support, Agentuity aims to redefine cloud infrastructure to meet the unique operational,...",https://finnhub.io/api/news?id=5f1ac3141412e71065211440ee57c91f6331f7cd3058068afd9427b8ec214b11,Yahoo,2025-06-03 12:37:57,finnhub,"Latest News In Cloud AI - Agentuity Launches World’s First Agent-Native Cloud Platform. Agentuity has announced the launch of the world's first agent-native cloud, an infrastructure specifically designed for autonomous AI agents, marking a significant development in the field of Cloud AI. This new cloud platform provides the necessary framework for deploying, running, and scaling AI agent workloads, which traditional cloud infrastructures struggled to accommodate. With recent seed funding support, Agentuity aims to redefine cloud infrastructure to meet the unique operational,...",0.999049961566925,0.0009435273241251707,6.588895303138997e-06
IVE: Value Has Been Lagging For A Decade,"IVE is the largest and most liquid S&P 500 Value Index ETF, with sector exposure in tech, financials, and healthcare. Read the report on its performance and other metrics.",https://finnhub.io/api/news?id=9c9452fcd9a14edd8ad74b9d27fd08b705aef70389876a4bbca857e9b87c070c,SeekingAlpha,2025-06-03 12:20:40,finnhub,"IVE: Value Has Been Lagging For A Decade. IVE is the largest and most liquid S&P 500 Value Index ETF, with sector exposure in tech, financials, and healthcare. Read the report on its performance and other metrics.",0.00026623517624102533,0.9996224641799927,0.00011135460954392329
Apple Challenges EU Order Mandating Ecosystem Access,The company said forced interoperability could endanger user privacy and increase compliance costs.,https://finnhub.io/api/news?id=231dedfdba1a2805a40e564e7316b7837cfcdfc77a72b6bde51499c7b24b3836,Yahoo,2025-06-03 11:54:28,finnhub,Apple Challenges EU Order Mandating Ecosystem Access. The company said forced interoperability could endanger user privacy and increase compliance costs.,0.000835553219076246,0.00013277596735861152,0.999031662940979
SPXX: Covered Call CEF With Long History Of Stability,,https://finnhub.io/api/news?id=96f51eeefa3748dbabb233729b3f4f0f3a800926ea139584e2e02145db253651,SeekingAlpha,2025-06-03 11:14:00,finnhub,SPXX: Covered Call CEF With Long History Of Stability. ,0.003999015782028437,0.9959337115287781,6.734750786563382e-05
5 Top Stocks to Buy in June,"The sell-off in Apple is a buying opportunity.  Shopify and Cava Group are two exciting growth stocks with room to run.  Here's why these Fool.com contributors see Apple (NASDAQ: AAPL), Shopify (NASDAQ: SHOP), Cava Group (NYSE: CAVA), ExxonMobil (NYSE: XOM), and Energy Transfer (NYSE: ET) as five top stocks to buy in June.",https://finnhub.io/api/news?id=996e363192d072e7ff4b63097d3b6efb1d6d4fa1527c55d2ba6198aa738cb171,Yahoo,2025-06-03 10:30:00,finnhub,"5 Top Stocks to Buy in June. The sell-off in Apple is a buying opportunity.  Shopify and Cava Group are two exciting growth stocks with room to run.  Here's why these Fool.com contributors see Apple (NASDAQ: AAPL), Shopify (NASDAQ: SHOP), Cava Group (NYSE: CAVA), ExxonMobil (NYSE: XOM), and Energy Transfer (NYSE: ET) as five top stocks to buy in June.",0.9999901056289673,7.2983366408152506e-06,2.620532086439198e-06
Why It Makes Sense To Overweight Alphabet Over Apple,Shift your portfolio strategy! Learn why rotating from Apple to Alphabet could optimize your investments. Click here to read my most recent analysis of GOOG.,https://finnhub.io/api/news?id=58467c4aa079a41b1a1b53c78ddd08423dd1f6a9ae4ae34567de885506073bef,SeekingAlpha,2025-06-03 10:25:57,finnhub,Why It Makes Sense To Overweight Alphabet Over Apple. Shift your portfolio strategy! Learn why rotating from Apple to Alphabet could optimize your investments. Click here to read my most recent analysis of GOOG.,0.0019920365884900093,0.9978247880935669,0.00018316083878744394
Nvidia’s $1 trillion rally has traders primed to ramp back up,"(Bloomberg) -- Nvidia Corp. shares have staged a $1 trillion rebound in two months — and investors are betting the rally has further to go as fears about the firm give way to optimism. Most Read from BloombergWhere the Wild Children’s Museums AreBillionaire Steve Cohen Wants NY to Expand Taxpayer-Backed FerryThe Economic Benefits of Paying Workers to MoveAt London’s New Design Museum, Visitors Get Hands-On AccessLA City Council Passes Budget That Trims Police, Fire SpendingLast week’s earnings r",https://finnhub.io/api/news?id=616385a311c90c341cad12272daa0127206e5d8fb0332d2c02037d038ddf3dfb,Yahoo,2025-06-03 10:11:51,finnhub,"Nvidia’s $1 trillion rally has traders primed to ramp back up. (Bloomberg) -- Nvidia Corp. shares have staged a $1 trillion rebound in two months — and investors are betting the rally has further to go as fears about the firm give way to optimism. Most Read from BloombergWhere the Wild Children’s Museums AreBillionaire Steve Cohen Wants NY to Expand Taxpayer-Backed FerryThe Economic Benefits of Paying Workers to MoveAt London’s New Design Museum, Visitors Get Hands-On AccessLA City Council Passes Budget That Trims Police, Fire SpendingLast week’s earnings r",0.9978476762771606,0.0013539578067138791,0.0007983743562363088
Apple Stock's Rebound May Be A Trap,"Apple Inc. faces margin and valuation pressures from rising costs, regulatory risks, and modest growth. Click for my updated look at AAPL stock prospects.",https://finnhub.io/api/news?id=6389257c6b1b2789bd0717fd77565a94397332d407d266c80a1dc88163e834bb,SeekingAlpha,2025-06-03 10:03:27,finnhub,"Apple Stock's Rebound May Be A Trap. Apple Inc. faces margin and valuation pressures from rising costs, regulatory risks, and modest growth. Click for my updated look at AAPL stock prospects.",4.5624478843819816e-06,3.245571133447811e-05,0.9999629259109497
TSMC Is Shaking Off Chip-Tariff Fears. Here’s How.,TSMC Is Shaking Off Chip-Tariff Fears. Here’s How.,https://finnhub.io/api/news?id=f0a9aa8d647ba56184a533f4dc5d9945a9b6df7e8ca31b8def58e33c9c4806d3,MarketWatch,2025-06-03 09:52:00,finnhub,TSMC Is Shaking Off Chip-Tariff Fears. Here’s How.. TSMC Is Shaking Off Chip-Tariff Fears. Here’s How.,0.0055111306719481945,0.9726008176803589,0.021888041868805885
Warren Buffett Has 48% of His $281 Billion Portfolio Invested in 3 Exceptional Stocks,Buffett puts a lot of money in his highest-conviction stocks.,https://finnhub.io/api/news?id=73c3b48f7c85b83f5362eaa26822571abdf0e6278a2d4bacc91a08726742baa4,Yahoo,2025-06-03 09:30:00,finnhub,Warren Buffett Has 48% of His $281 Billion Portfolio Invested in 3 Exceptional Stocks. Buffett puts a lot of money in his highest-conviction stocks.,0.832871675491333,0.166948139667511,0.0001802414917619899
APPLE INC : JP Morgan reiterates its Buy rating,JP Morgan analyst Samik Chatterjee maintains his Buy rating on the stock. The target price is still set at USD 240.,https://finnhub.io/api/news?id=abe83c29f1e933eb86a715ca5a1a171a01611dc81af0637b66e49f99f2511703,Finnhub,2025-06-03 09:29:15,finnhub,APPLE INC : JP Morgan reiterates its Buy rating. JP Morgan analyst Samik Chatterjee maintains his Buy rating on the stock. The target price is still set at USD 240.,0.999998927116394,1.0625811910358607e-06,1.2480366073930327e-08
Lord Abbett Growth Leaders Fund Q1 2025 Commentary,"The Fund returned -13.61%, compared to the -10.00% return of the Fundâs benchmark, the Russell 1000Â® Growth Index.",https://finnhub.io/api/news?id=ffe1cab4772ca79de208431cf00e487a1d7e06c74c38dbbfe8eff727fcf09f9b,SeekingAlpha,2025-06-03 08:54:00,finnhub,"Lord Abbett Growth Leaders Fund Q1 2025 Commentary. The Fund returned -13.61%, compared to the -10.00% return of the Fundâs benchmark, the Russell 1000Â® Growth Index.",4.403925049700774e-05,0.999657392501831,0.00029846015968360007
Lord Abbett Dividend Growth Fund Q1 2025 Commentary,"The Fund returned -2.25%, reflecting performance at the net asset value of Class I shares with all distributions reinvested for the quarter ended March 31, 2025.",https://finnhub.io/api/news?id=8238fd5bc061d083855653fdcbc3b4dc67e4d1247772862ddb44baee5610be56,SeekingAlpha,2025-06-03 08:36:00,finnhub,"Lord Abbett Dividend Growth Fund Q1 2025 Commentary. The Fund returned -2.25%, reflecting performance at the net asset value of Class I shares with all distributions reinvested for the quarter ended March 31, 2025.",0.0023240819573402405,0.9976552724838257,2.0526415028143674e-05
These 2 Dow Stocks Are Set to Soar in 2025 and Beyond,Apple and Cisco could generate surprising gains over the next few years.,https://finnhub.io/api/news?id=5f58126a3b0def988086143f0e8212a1a023673c34e65fe2c771146a394c5a24,Yahoo,2025-06-03 08:25:00,finnhub,These 2 Dow Stocks Are Set to Soar in 2025 and Beyond. Apple and Cisco could generate surprising gains over the next few years.,1.0,1.5356538263233688e-09,1.1413517242431226e-08
The 'Magnificent 7' are outperforming other stocks again — here's why,"The ""Magnificent Seven"" tech stocks led the market higher in May as investors searched for safety amid higher rates and economic uncertainty.",https://finnhub.io/api/news?id=d0dd31116c10c45512e941766cf1e2c2f5643ca95946ef841abb8733953a1625,Yahoo,2025-06-03 08:00:34,finnhub,"The 'Magnificent 7' are outperforming other stocks again — here's why. The ""Magnificent Seven"" tech stocks led the market higher in May as investors searched for safety amid higher rates and economic uncertainty.",0.9999992847442627,1.121885517818555e-07,5.833678073940973e-07
Trump’s Tax Bill Is Testing the Dollar. This Red Flag Matters More.,Trump’s Tax Bill Is Testing the Dollar. This Red Flag Matters More.,https://finnhub.io/api/news?id=7601de648ddf9c2e17e6fbb3a5e8fd0ea44f27ccd127cb51e08ee5d6bc174ccf,MarketWatch,2025-06-03 06:42:00,finnhub,Trump’s Tax Bill Is Testing the Dollar. This Red Flag Matters More.. Trump’s Tax Bill Is Testing the Dollar. This Red Flag Matters More.,0.00019071534916292876,0.9996464252471924,0.0001628765749046579
"Mag 7 stocks record best month in 2 years, but they still face risks, says Deutsche Bank","Mag 7 stocks record best month in 2 years, but they still face risks, says Deutsche Bank",https://finnhub.io/api/news?id=5fa1a1c501a82a286411d72a1686e4fc212bb15623919d7c2783faa0bcb3e23a,MarketWatch,2025-06-03 06:24:23,finnhub,"Mag 7 stocks record best month in 2 years, but they still face risks, says Deutsche Bank. Mag 7 stocks record best month in 2 years, but they still face risks, says Deutsche Bank",0.9982258677482605,0.00048322929069399834,0.0012908894568681717
Apple fights EU interoperability obligation,Copyright © BusinessAMBE 2023Key takeawaysApple has challenged the EU's order demanding interoperability in its ecosystem.The tech giant claims these requirements are unreasonable and would...,https://finnhub.io/api/news?id=08030eb8c284604431cd52358f71c811b5a55b64e538f819728c8efac41d394e,Finnhub,2025-06-03 06:01:09,finnhub,Apple fights EU interoperability obligation. Copyright © BusinessAMBE 2023Key takeawaysApple has challenged the EU's order demanding interoperability in its ecosystem.The tech giant claims these requirements are unreasonable and would...,0.15371960401535034,0.4180283844470978,0.4282519519329071
"Exclusive-US made 'tough' requests to Vietnam in trade talks, sources say","HANOI -The U.S. has sent a long list of tough requests to Vietnam in its tariff negotiations, including demands that could force the country to cut its reliance on Chinese industrial goods imports,...",https://finnhub.io/api/news?id=59f86d37f376a2e5e47b6d233de4979bf959e4b872fe4b9720f3ddd17fcd808b,Finnhub,2025-06-03 05:50:14,finnhub,"Exclusive-US made 'tough' requests to Vietnam in trade talks, sources say. HANOI -The U.S. has sent a long list of tough requests to Vietnam in its tariff negotiations, including demands that could force the country to cut its reliance on Chinese industrial goods imports,...",0.0001581444521434605,0.998004138469696,0.0018377884989604354
"US made 'tough' requests to Vietnam in trade talks, sources say","The U.S. has sent a longlist of tough requests to Vietnam in its tariff negotiations,including demands that could force the country to cut itsreliance on Chinese industrial goods imports, two...",https://finnhub.io/api/news?id=2e1404add1053fecc1170daed75648bc1ed5387d174dfc040ca0602c5693c0ba,Finnhub,2025-06-03 05:50:14,finnhub,"US made 'tough' requests to Vietnam in trade talks, sources say. The U.S. has sent a longlist of tough requests to Vietnam in its tariff negotiations,including demands that could force the country to cut itsreliance on Chinese industrial goods imports, two...",0.0018444475717842579,0.8944222331047058,0.10373332351446152
TSMC says tariffs have some impact but AI demand robust,"U.S. tariffs are having some impact but demand for artificial intelligence remains strong and continues to outpace supply, the chief executive of Taiwanese chipmaker TSMC said on Tuesday. ...",https://finnhub.io/api/news?id=3684dbfc1ede623d8928b94efe92ce4b5118a3d089c2eb9047315ba0c05da60b,Finnhub,2025-06-02 22:19:08,finnhub,"TSMC says tariffs have some impact but AI demand robust. U.S. tariffs are having some impact but demand for artificial intelligence remains strong and continues to outpace supply, the chief executive of Taiwanese chipmaker TSMC said on Tuesday. ...",1.0,4.8033093946742156e-08,1.2396866644337479e-08
S&P 500's breakout May was largely a result of Mag 7 gains,"The S&P 500 (^GSPC) clocked its best month of trading in May since 1990, and the majority of the Magnificent Seven — comprised of tech stocks Meta Platforms (META), Microsoft (MSFT), Alphabet (GOOGL, GOOG), Amazon (AMZN), Apple (AAPL), Nvidia (NVDA), Tesla (TSLA) — may be deserving of some of the credit. Yahoo Finance host Julie Hyman recaps the Mag 7 stock gains and how it contributed to the S&P 500's breakout May. Stay up to date on the latest market action, minute-by-minute, with Yahoo Finance's Market Minute.",https://finnhub.io/api/news?id=6590fcf7d3a80e62e72db1b7855f8457693929ba5793bc2183bc01a15df7b7e5,Yahoo,2025-06-02 21:30:00,finnhub,"S&P 500's breakout May was largely a result of Mag 7 gains. The S&P 500 (^GSPC) clocked its best month of trading in May since 1990, and the majority of the Magnificent Seven — comprised of tech stocks Meta Platforms (META), Microsoft (MSFT), Alphabet (GOOGL, GOOG), Amazon (AMZN), Apple (AAPL), Nvidia (NVDA), Tesla (TSLA) — may be deserving of some of the credit. Yahoo Finance host Julie Hyman recaps the Mag 7 stock gains and how it contributed to the S&P 500's breakout May. Stay up to date on the latest market action, minute-by-minute, with Yahoo Finance's Market Minute.",0.9914724230766296,0.008521615527570248,6.042785116733285e-06
Apple Appeals EU's Interoperability Mandate,Apple warns DMA compatibility requirements will erode seamless user experience,https://finnhub.io/api/news?id=51217e8afb5d9807e5102b9c314cf25377bee8cffe86cba4143f16e5929e37e9,Yahoo,2025-06-02 19:23:05,finnhub,Apple Appeals EU's Interoperability Mandate. Apple warns DMA compatibility requirements will erode seamless user experience,0.000232793900067918,2.819629298755899e-05,0.9997389912605286
The Magnificent Seven Stocks Staged a Blistering May Rally. What's Next?,"The Magnificent Seven gained more than 13% last month, making the group of big tech stocks one of the best-performing corners of financial markets in May.",https://finnhub.io/api/news?id=c1ce72df5ac64a7b104222247c8510d5f6e20013673b6b1b31335d19b4aeb72e,Yahoo,2025-06-02 19:12:00,finnhub,"The Magnificent Seven Stocks Staged a Blistering May Rally. What's Next?. The Magnificent Seven gained more than 13% last month, making the group of big tech stocks one of the best-performing corners of financial markets in May.",0.9999998807907104,5.055454721514252e-08,1.6441758532437234e-07
"Apple Stock Has ‘Significant,’ Long-Term Opportunities. The Case for Buying Now.","BofA Securities analyst Wamsi Mohan sees a ‘significant,’ long term opportunity for Apple investors.",https://finnhub.io/api/news?id=19b0f070885ef40c43cc67aeaacefd8850dfa3bf53e183e4885b35f1fa94124e,Yahoo,2025-06-02 18:10:00,finnhub,"Apple Stock Has ‘Significant,’ Long-Term Opportunities. The Case for Buying Now.. BofA Securities analyst Wamsi Mohan sees a ‘significant,’ long term opportunity for Apple investors.",1.0,2.8194362400313366e-08,3.984438734505602e-08
